row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,sub_category,sales
146,CA-2016-110744,7/9/2016 0:00,12/9/2016 0:00,Standard Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,671.93
147,CA-2015-110072,10/22/2015 0:00,10/28/2015 0:00,Standard Class,MG-17680,Maureen Gastineau,Home Office,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,93.888
148,CA-2017-114489,5/12/2017 0:00,9/12/2017 0:00,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,384.45
149,CA-2017-114489,5/12/2017 0:00,9/12/2017 0:00,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,149.97
150,CA-2017-114489,5/12/2017 0:00,9/12/2017 0:00,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,1951.84
151,CA-2017-114489,5/12/2017 0:00,9/12/2017 0:00,Standard Class,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,171.55
152,CA-2017-158834,3/13/2017 0:00,3/16/2017 0:00,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,157.92
153,CA-2017-158834,3/13/2017 0:00,3/16/2017 0:00,First Class,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,203.184
154,CA-2016-124919,5/31/2016 0:00,2/6/2016 0:00,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,58.38
155,CA-2016-124919,5/31/2016 0:00,2/6/2016 0:00,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,105.52
156,CA-2016-124919,5/31/2016 0:00,2/6/2016 0:00,First Class,SP-20650,Stephanie Phelps,Corporate,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,80.88
157,CA-2016-118948,5/28/2016 0:00,3/6/2016 0:00,Standard Class,NK-18490,Neil Knudson,Home Office,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,6.63
158,CA-2015-104269,1/3/2015 0:00,6/3/2015 0:00,Second Class,DB-13060,Dave Brooks,Consumer,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,457.568
159,CA-2017-114104,11/20/2017 0:00,11/24/2017 0:00,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,14.62
160,CA-2017-114104,11/20/2017 0:00,11/24/2017 0:00,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,944.93
161,CA-2017-162733,11/5/2017 0:00,12/5/2017 0:00,First Class,TT-21070,Ted Trevino,Consumer,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,5.98
162,CA-2016-119697,12/28/2016 0:00,12/31/2016 0:00,Second Class,EM-13960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,54.384
163,CA-2017-154508,11/16/2017 0:00,11/20/2017 0:00,Standard Class,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,28.4
164,CA-2017-113817,7/11/2017 0:00,11/11/2017 0:00,Standard Class,MJ-17740,Max Jones,Consumer,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,27.68
165,CA-2015-139892,8/9/2015 0:00,12/9/2015 0:00,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,9.936
166,CA-2015-139892,8/9/2015 0:00,12/9/2015 0:00,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,8159.952
167,CA-2015-139892,8/9/2015 0:00,12/9/2015 0:00,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,275.928
168,CA-2015-139892,8/9/2015 0:00,12/9/2015 0:00,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,1740.06
169,CA-2015-139892,8/9/2015 0:00,12/9/2015 0:00,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,32.064
170,CA-2015-139892,8/9/2015 0:00,12/9/2015 0:00,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,177.98
171,CA-2015-139892,8/9/2015 0:00,12/9/2015 0:00,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,143.976
172,CA-2015-118962,5/8/2015 0:00,9/8/2015 0:00,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,20.94
173,CA-2015-118962,5/8/2015 0:00,9/8/2015 0:00,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,110.96
174,CA-2015-118962,5/8/2015 0:00,9/8/2015 0:00,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,340.144
175,US-2015-100853,9/14/2015 0:00,9/19/2015 0:00,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,52.448
176,US-2015-100853,9/14/2015 0:00,9/19/2015 0:00,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,20.16
177,US-2018-152366,4/21/2018 0:00,4/25/2018 0:00,Second Class,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,97.264
178,US-2016-101511,11/21/2016 0:00,11/23/2016 0:00,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,396.802
179,US-2016-101511,11/21/2016 0:00,11/23/2016 0:00,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,15.88
180,CA-2016-137225,12/15/2016 0:00,12/19/2016 0:00,Standard Class,JK-15640,Jim Kriz,Home Office,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,3.28
181,CA-2015-166191,5/12/2015 0:00,9/12/2015 0:00,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,24.816
182,CA-2015-166191,5/12/2015 0:00,9/12/2015 0:00,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,408.744
183,CA-2015-158274,11/19/2015 0:00,11/24/2015 0:00,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,503.96
184,CA-2015-158274,11/19/2015 0:00,11/24/2015 0:00,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,149.95
185,CA-2015-158274,11/19/2015 0:00,11/24/2015 0:00,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,29
186,CA-2017-105018,11/28/2017 0:00,2/12/2017 0:00,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,7.16
187,CA-2015-123260,8/26/2015 0:00,8/30/2015 0:00,Standard Class,FM-14290,Frank Merwin,Home Office,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,176.8
188,CA-2017-157000,7/16/2017 0:00,7/22/2017 0:00,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,37.224
189,CA-2017-157000,7/16/2017 0:00,7/22/2017 0:00,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,20.016
190,CA-2016-102281,12/10/2016 0:00,10/14/2016 0:00,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,899.136
191,CA-2016-102281,12/10/2016 0:00,10/14/2016 0:00,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,TEC-PH-10001552,Technology,Phones,71.76
192,CA-2016-102281,12/10/2016 0:00,10/14/2016 0:00,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,51.84
193,CA-2016-102281,12/10/2016 0:00,10/14/2016 0:00,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,FUR-BO-10002545,Furniture,Bookcases,626.352
194,CA-2016-102281,12/10/2016 0:00,10/14/2016 0:00,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,19.9
195,CA-2016-131457,10/31/2016 0:00,6/11/2016 0:00,Standard Class,MZ-17515,Mary Zewe,Corporate,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,14.28
196,CA-2015-140004,3/21/2015 0:00,3/25/2015 0:00,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,7.408
197,CA-2015-140004,3/21/2015 0:00,3/25/2015 0:00,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,6.048
198,CA-2018-107720,6/11/2018 0:00,11/13/2018 0:00,Standard Class,VM-21685,Valerie Mitchum,Home Office,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,46.26
199,US-2018-124303,6/7/2018 0:00,7/13/2018 0:00,Standard Class,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,2.946
200,US-2018-124303,6/7/2018 0:00,7/13/2018 0:00,Standard Class,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,16.056
201,CA-2018-105074,6/24/2018 0:00,6/29/2018 0:00,Standard Class,MB-17305,Maria Bertelson,Consumer,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,21.744
202,CA-2015-133690,3/8/2015 0:00,5/8/2015 0:00,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,218.75
203,CA-2015-133690,3/8/2015 0:00,5/8/2015 0:00,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,2.6
204,US-2018-116701,12/17/2018 0:00,12/21/2018 0:00,Second Class,LC-17140,Logan Currie,Consumer,Dallas,Texas,Central,OFF-AP-10003217,Office Supplies,Appliances,66.284
205,CA-2018-126382,3/6/2018 0:00,7/6/2018 0:00,Standard Class,HK-14890,Heather Kirkland,Corporate,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,35.168
206,CA-2018-108329,9/12/2018 0:00,12/14/2018 0:00,Standard Class,LE-16810,Laurel Elliston,Consumer,Whittier,California,West,TEC-PH-10001918,Technology,Phones,444.768
207,CA-2018-135860,1/12/2018 0:00,7/12/2018 0:00,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,83.92
208,CA-2018-135860,1/12/2018 0:00,7/12/2018 0:00,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,131.98
209,CA-2018-135860,1/12/2018 0:00,7/12/2018 0:00,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,15.92
210,CA-2018-135860,1/12/2018 0:00,7/12/2018 0:00,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,52.29
211,CA-2018-135860,1/12/2018 0:00,7/12/2018 0:00,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,91.99
212,CA-2016-101007,9/2/2016 0:00,2/13/2016 0:00,Second Class,MS-17980,Michael Stewart,Corporate,Dallas,Texas,Central,TEC-AC-10001266,Technology,Accessories,20.8
213,CA-2016-146262,2/1/2016 0:00,9/1/2016 0:00,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,East,OFF-LA-10004544,Office Supplies,Labels,23.68
214,CA-2016-146262,2/1/2016 0:00,9/1/2016 0:00,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,East,FUR-BO-10004695,Furniture,Bookcases,452.45
215,CA-2016-146262,2/1/2016 0:00,9/1/2016 0:00,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,East,TEC-PH-10002844,Technology,Phones,62.982
216,CA-2016-146262,2/1/2016 0:00,9/1/2016 0:00,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,East,TEC-MA-10000864,Technology,Machines,1188
217,CA-2016-146262,2/1/2016 0:00,9/1/2016 0:00,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,East,TEC-AC-10000109,Technology,Accessories,89.584
218,CA-2017-130162,10/28/2017 0:00,1/11/2017 0:00,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,West,OFF-ST-10001328,Office Supplies,Storage,93.06
219,CA-2017-130162,10/28/2017 0:00,1/11/2017 0:00,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,302.376
220,CA-2016-169397,12/24/2016 0:00,12/27/2016 0:00,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,5.584
221,CA-2016-169397,12/24/2016 0:00,12/27/2016 0:00,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-PA-10004000,Office Supplies,Paper,22.704
222,CA-2016-169397,12/24/2016 0:00,12/27/2016 0:00,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,19.776
223,CA-2016-169397,12/24/2016 0:00,12/27/2016 0:00,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,FUR-FU-10000087,Furniture,Furnishings,72.704
224,CA-2016-169397,12/24/2016 0:00,12/27/2016 0:00,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,TEC-MA-10001148,Technology,Machines,479.988
225,CA-2016-169397,12/24/2016 0:00,12/27/2016 0:00,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-AR-10001958,Office Supplies,Art,27.168
226,CA-2016-163055,9/8/2016 0:00,8/16/2016 0:00,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,2.2
227,CA-2016-163055,9/8/2016 0:00,8/16/2016 0:00,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,Central,FUR-TA-10003748,Furniture,Tables,622.45
228,CA-2016-163055,9/8/2016 0:00,8/16/2016 0:00,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,21.98
229,US-2016-145436,2/28/2016 0:00,4/3/2016 0:00,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,South,FUR-CH-10004860,Furniture,Chairs,161.568
230,US-2016-145436,2/28/2016 0:00,4/3/2016 0:00,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,389.696
231,US-2015-156216,9/13/2015 0:00,9/17/2015 0:00,Standard Class,EA-14035,Erin Ashbrook,Corporate,Charlotte,North Carolina,South,OFF-BI-10001679,Office Supplies,Binders,18.648
232,US-2018-100930,7/4/2018 0:00,12/4/2018 0:00,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,FUR-TA-10001705,Furniture,Tables,233.86
233,US-2018-100930,7/4/2018 0:00,12/4/2018 0:00,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,FUR-TA-10003473,Furniture,Tables,620.6145
234,US-2018-100930,7/4/2018 0:00,12/4/2018 0:00,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,Binders,5.328
235,US-2018-100930,7/4/2018 0:00,12/4/2018 0:00,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,FUR-FU-10004017,Furniture,Furnishings,258.072
236,US-2018-100930,7/4/2018 0:00,12/4/2018 0:00,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,TEC-AC-10003832,Technology,Accessories,617.976
237,CA-2018-160514,12/11/2018 0:00,11/16/2018 0:00,Standard Class,DB-13120,David Bremer,Corporate,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Paper,10.56
238,CA-2017-157749,4/6/2017 0:00,9/6/2017 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,25.92
239,CA-2017-157749,4/6/2017 0:00,9/6/2017 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,FUR-FU-10000576,Furniture,Furnishings,419.68
240,CA-2017-157749,4/6/2017 0:00,9/6/2017 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,FUR-FU-10004351,Furniture,Furnishings,11.688
241,CA-2017-157749,4/6/2017 0:00,9/6/2017 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,TEC-PH-10000011,Technology,Phones,31.984
242,CA-2017-157749,4/6/2017 0:00,9/6/2017 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,FUR-TA-10002607,Furniture,Tables,177.225
243,CA-2017-157749,4/6/2017 0:00,9/6/2017 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,4.044
244,CA-2017-157749,4/6/2017 0:00,9/6/2017 0:00,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,OFF-AR-10004685,Office Supplies,Art,7.408
245,CA-2015-131926,1/6/2015 0:00,6/6/2015 0:00,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,FUR-CH-10004063,Furniture,Chairs,2001.86
246,CA-2015-131926,1/6/2015 0:00,6/6/2015 0:00,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,OFF-ST-10002276,Office Supplies,Storage,166.72
247,CA-2015-131926,1/6/2015 0:00,6/6/2015 0:00,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,OFF-PA-10004082,Office Supplies,Paper,47.88
248,CA-2015-131926,1/6/2015 0:00,6/6/2015 0:00,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,OFF-AP-10002945,Office Supplies,Appliances,1503.25
249,CA-2015-131926,1/6/2015 0:00,6/6/2015 0:00,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,OFF-PA-10000061,Office Supplies,Paper,25.92
250,CA-2017-154739,10/12/2017 0:00,12/15/2017 0:00,Second Class,LH-17155,Logan Haushalter,Consumer,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,321.568
251,CA-2017-145625,11/9/2017 0:00,9/17/2017 0:00,Standard Class,KC-16540,Kelly Collister,Consumer,San Diego,California,West,OFF-PA-10004569,Office Supplies,Paper,7.61
252,CA-2017-145625,11/9/2017 0:00,9/17/2017 0:00,Standard Class,KC-16540,Kelly Collister,Consumer,San Diego,California,West,TEC-AC-10003832,Technology,Accessories,3347.37
253,CA-2017-146941,10/12/2017 0:00,12/13/2017 0:00,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,East,OFF-ST-10001228,Office Supplies,Storage,80.58
254,CA-2017-146941,10/12/2017 0:00,12/13/2017 0:00,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,East,OFF-EN-10003296,Office Supplies,Envelopes,361.92
255,US-2016-159982,11/28/2016 0:00,4/12/2016 0:00,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,12.132
256,US-2016-159982,11/28/2016 0:00,4/12/2016 0:00,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,82.368
257,US-2016-159982,11/28/2016 0:00,4/12/2016 0:00,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,53.92
258,US-2016-159982,11/28/2016 0:00,4/12/2016 0:00,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,Central,TEC-PH-10001580,Technology,Phones,647.904
259,CA-2018-163139,1/12/2018 0:00,3/12/2018 0:00,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,East,TEC-AC-10000290,Technology,Accessories,20.37
260,CA-2018-163139,1/12/2018 0:00,3/12/2018 0:00,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,East,OFF-ST-10002790,Office Supplies,Storage,221.55
261,CA-2018-163139,1/12/2018 0:00,3/12/2018 0:00,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,East,OFF-BI-10003460,Office Supplies,Binders,17.52
262,US-2018-155299,8/6/2018 0:00,12/6/2018 0:00,Standard Class,Dl-13600,Dorris liebe,Corporate,Pasadena,Texas,Central,OFF-AP-10002203,Office Supplies,Appliances,1.624
263,US-2015-106992,9/19/2015 0:00,9/21/2015 0:00,Second Class,SB-20290,Sean Braxton,Corporate,Houston,Texas,Central,TEC-MA-10000822,Technology,Machines,3059.982
264,US-2015-106992,9/19/2015 0:00,9/21/2015 0:00,Second Class,SB-20290,Sean Braxton,Corporate,Houston,Texas,Central,TEC-MA-10003353,Technology,Machines,2519.958
265,CA-2017-125318,6/6/2017 0:00,6/13/2017 0:00,Standard Class,RC-19825,Roy Collins,Consumer,Chicago,Illinois,Central,TEC-PH-10001433,Technology,Phones,328.224
266,CA-2016-155040,10/11/2016 0:00,11/15/2016 0:00,Standard Class,AH-10210,Alan Hwang,Consumer,Brentwood,California,West,TEC-AC-10004469,Technology,Accessories,79.9
267,CA-2018-136826,6/16/2018 0:00,6/20/2018 0:00,Standard Class,CB-12535,Claudia Bergmann,Corporate,Chapel Hill,North Carolina,South,OFF-AR-10003602,Office Supplies,Art,14.016
268,CA-2017-111010,1/22/2017 0:00,1/28/2017 0:00,Standard Class,PG-18895,Paul Gonzalez,Consumer,Morristown,New Jersey,East,OFF-FA-10003472,Office Supplies,Fasteners,7.56
269,US-2018-145366,9/12/2018 0:00,12/13/2018 0:00,Standard Class,CA-12310,Christine Abelman,Corporate,Cincinnati,Ohio,East,OFF-ST-10004180,Office Supplies,Storage,37.208
270,US-2018-145366,9/12/2018 0:00,12/13/2018 0:00,Standard Class,CA-12310,Christine Abelman,Corporate,Cincinnati,Ohio,East,OFF-EN-10004386,Office Supplies,Envelopes,57.576
